cell,fixture,sampling,noise,anchor_i,sample_id,K_H_T2,K_dir_T2,K_H_T3,K_dir_T3,K_H_pw,K_dir_pw,q_n_eff,q_design_cond,radius_lat,s_x,rms_eps
F2_S3_N4,F2,S3,N4,8,100152,0.00017109031550190972,0.011588555963381084,5.234408477870284e-05,0.03034158490497309,3.1838307659296626e-31,0.111111111111111,1024,117.95898447783496,1.598871730243188,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,9,100169,0.4368835441614042,0.593487630778376,0.1344756745323996,0.17644744899255885,2.793444775294084e-31,0.11111111111111129,1024,1343.4410720553174,2.4746983117546195,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,10,100149,0.0004494064302548579,0.019243208858168832,0.001264834200465134,0.030012560434021243,3.4306606321191874e-31,0.11111111111111109,1024,300.24659864930163,1.9974116489687301,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,11,100167,0.08578280529146773,0.1822117653545365,0.00596741035952284,0.04355609851657752,2.9696219254611946e-31,0.11111111111111106,1024,1088.638223407132,2.4685714904562692,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,12,100145,8.115297160252474e-06,0.010181386744747058,1.3748225821687279e-05,0.032123694837406694,2.245694147817974e-31,0.11111111111111109,1024,129.54586188712273,1.639771635116475,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,13,100035,0.3398224540741586,0.485294145738458,0.05326649308157888,0.08345327028929293,4.254069133833735e-31,0.11111111111111097,1024,1180.6644711084084,2.440229867987677,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,14,100208,0.003073251416776366,0.022688541488832523,0.0034064819856033744,0.03604456817852848,3.1527846996822612e-31,0.11111111111111116,1024,321.76410726307455,1.932586047555077,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,15,100052,0.0051418474474747644,0.027192308643553275,0.001282513626031283,0.03680331916459964,3.4822397960906133e-31,0.11111111111111109,1024,424.6047540948737,2.0303035011587185,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,16,100134,0.0022405973437257184,0.13366352935345174,0.001011954851583136,0.04156215931074189,6.201975080566951e-31,0.11111111111111116,1024,1305.267358324889,2.6334660882134298,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,17,100222,1.8281885555282092e-05,0.009356196844229536,0.00010630893739101496,0.028592634779279185,1.5228883138702332e-31,0.11111111111111116,1024,120.50701858880177,1.6414586490194,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,18,100221,0.0013820142083157036,0.0283428124264511,5.6486798765430156e-05,0.03556491946401136,2.8882724923220934e-31,0.111111111111111,1024,444.6229642363823,2.1311577842659295,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,19,100230,1.4581922636291848e-05,0.01349028882570373,0.0033901658710571016,0.027541366662637345,3.2394263916005793e-31,0.11111111111111101,1024,137.48128277764724,1.6719345914310204,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,20,100214,0.007157245378798445,0.02490690380074709,0.001527211412236344,0.031186243658827655,2.893970730575063e-31,0.1111111111111111,1024,303.92844354021895,1.9198481404479062,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,21,100046,6.771539576828037e-05,0.010405415656994542,0.0007005171299143646,0.03167239762948801,2.2156286463564273e-31,0.11111111111111122,1024,100.07370648752975,1.5439788039110525,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,22,100253,0.004893835375309106,0.025021119935077735,0.00890154405781063,0.032653167264286,3.629053427522792e-31,0.111111111111111,1024,286.32288421119654,1.8340659239610313,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,23,100147,7.305225257842195e-06,0.0090050125495992,0.00027326578446055464,0.02481025578702402,2.892053352352078e-31,0.11111111111111126,1024,88.80169538550999,1.530267356283149,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,24,100139,0.0009778111898485608,0.011455453449290512,0.0016923322768315305,0.021927461368034556,4.351513871842902e-31,0.11111111111111109,1024,156.94341037676415,1.6142391034163448,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,25,100014,0.0542998385540835,0.1416668652357274,0.0001899433626628034,0.04497457824389126,3.2093720591720754e-31,0.11111111111111116,1024,739.4634294396496,2.3314025036309562,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,26,100108,0.11618238621771852,0.2628676248253896,0.00012888056713967344,0.05941496056148817,3.064295600842191e-31,0.11111111111111116,1024,1461.4083074123182,2.6830374061935847,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,27,100084,0.010718673267363595,0.027927211627451685,0.0093227842735206,0.028109150763061516,1.9475486960920787e-31,0.11111111111111133,1024,346.9459196219835,1.968138112576878,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,28,100236,0.06300641609613199,0.13889048751763855,0.003468309909361406,0.03235477783213976,6.242974325183236e-31,0.11111111111111126,1024,979.6135001231888,2.4509653224513213,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,29,100189,9.530878154048922e-06,0.13942089993832835,0.0014946736269291197,0.033115497279742244,3.347453382045667e-31,0.11111111111111104,1024,1474.2339801631977,2.7635678387889584,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,30,100184,0.09859266261395401,0.1605873065812285,0.02742618115128494,0.07923974451858488,2.4237904757246167e-31,0.11111111111111109,1024,799.2583405086782,2.2883457482447978,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,31,100204,4.812128039812931e-05,0.021751409994769065,0.0003686090226029373,0.03213283277526348,2.926168671083675e-31,0.11111111111111116,1024,409.4536983044926,2.0859212686710187,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,32,100252,0.18474354504240834,0.3265360033159485,0.00385226265984988,0.04499655923583433,3.1766520692244714e-31,0.11111111111111113,1024,1211.3033517591084,2.5693645830920033,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,33,100081,0.0005924071402152652,0.012071281142826377,0.0005137514782201925,0.022296781872838192,2.9613476863881363e-31,0.111111111111111,1024,152.63122093709578,1.6750078827105663,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,34,100176,6.784151651822503e-06,0.01727581029687776,0.0011026304379826684,0.047410200487095516,1.2142543080876148e-31,0.11111111111111088,1024,327.68703284530324,2.0271204499242472,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,35,100168,0.0007350904205341642,0.011140369845877145,0.0003965811880891763,0.03370731259807294,3.894307930178145e-31,0.11111111111111101,1024,138.00110356696268,1.6940610819708404,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,36,100038,0.2275653068195043,0.31758173511575066,0.34190268527244455,0.4748874306812118,9.888580123758826e-31,0.11111111111111119,1024,1276.8127544736676,2.372930535771819,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,37,100135,0.0031272859867886166,0.016904860986220398,0.0009423716888634495,0.028279574216285647,3.8247599538485384e-31,0.11111111111111109,1024,288.2296719763798,1.859592472931284,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,38,100106,0.0001358602089898933,0.025124345268892945,0.00016387650384555092,0.04375445542969036,6.523166099040717e-31,0.11111111111111104,1024,487.69921790758383,2.103756616506577,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,39,100065,0.0038648593295566025,0.021382625354556723,1.689402719079768e-05,0.025427287132140743,4.219914222983035e-31,0.11111111111111105,1024,322.1714732680454,1.917631651799669,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,40,100092,0.009454989178211942,0.051330863902697595,0.005184628920034545,0.0304456968759637,4.945892951282515e-31,0.11111111111111105,1024,800.5705863671219,2.3175800077395428,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,41,100238,0.18797053020963422,0.2823223256741201,0.08301969116287637,0.1280820947654001,1.98866993498146e-31,0.11111111111111104,1024,776.0547831512437,2.2762348293969676,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,42,100112,0.013009088800855124,0.03237800209493258,0.00835094881413417,0.032008584609527185,1.6949895030382473e-31,0.11111111111111126,1024,353.4346822260198,1.9452435138970203,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,43,100071,4.360552824551628,5.418534958322529,5.026329602252632,6.120955995972896,8.439632167796841e-31,0.11111111111111119,1024,3856.3264183674387,2.904660575335714,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,44,100045,0.0074376482710291755,0.03296107990439437,8.079098129217114e-05,0.04716186339224487,3.7194729029819733e-31,0.11111111111111105,1024,507.4906558562057,2.209961772639683,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,45,100215,1.4156008169172762e-05,0.010324165830290263,0.0005079696935535005,0.027223001465977364,4.749109468256614e-31,0.11111111111111108,1024,144.25582464019234,1.6824160516813698,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,46,100072,2.6804583670586988,4.8076664635222555,0.006729751737530754,0.08817632641630763,2.3875233085138416e-31,0.11111111111111116,1024,5208.795961329479,3.485807742804213,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,47,100120,0.02705594870548127,0.05780164336751321,0.008688755259560105,0.04779301451417569,3.5287113195582813e-31,0.11111111111111116,1024,557.1640609103126,2.1346509591854246,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,48,100037,0.004633182518388329,0.016607516480849464,0.005088168609637789,0.028031404763763715,2.208543236607411e-31,0.1111111111111111,1024,232.6700197233005,1.7367254574447748,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,49,100026,0.0004967511835619689,0.012122864896549151,0.0004859413621932391,0.031000074206063113,2.3441850578914507e-31,0.1111111111111111,1024,176.11432302831986,1.7127738225576472,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,50,100021,0.044850313448888256,0.8538190236787473,0.0008722242137648031,0.06161774124549478,3.431868028284665e-31,0.1111111111111111,1024,3559.393145747226,3.2608444223302464,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,51,100033,0.004162714906813992,0.019607614247720822,0.002178132569875867,0.029702233402036277,2.8246126728352746e-31,0.11111111111111084,1024,292.59979933268147,1.87280544861604,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,52,100223,0.04320339228527093,0.10047337664390366,0.005178120397625316,0.04595883453465139,3.024315744926939e-31,0.1111111111111111,1024,706.1877606744197,2.313405297415441,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,53,100036,0.01851833546940975,0.06572111509149822,4.528073177720171e-05,0.03430207714639571,1.7662810019763525e-31,0.11111111111111106,1024,688.8176405148814,2.301807099018045,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,54,100217,0.0024115053345710323,0.016914938989747535,0.00026859850331536106,0.02786724882859476,3.6235610477180097e-31,0.11111111111111109,1024,248.91485409361087,1.8746905787445312,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,55,100023,0.0003862832238561549,0.011261284234443968,0.00027207463064616227,0.03124992458096047,5.445265293251328e-31,0.1111111111111111,1024,135.21739132277816,1.6499916784818263,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,56,100060,0.006304133519266264,0.03028065218034083,6.310198193073108e-05,0.023874373676281556,2.675054701957254e-31,0.11111111111111101,1024,492.2289804412142,2.1581151562719234,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,57,100246,0.00040400078381032357,0.012502860550731697,0.0005140300825502635,0.036427793284169015,2.8371548274328003e-31,0.11111111111111094,1024,209.81060212040384,1.8228910568404322,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,58,100241,0.004744612384845015,0.0292834412757847,0.0003388700423276497,0.03599682822520286,3.247041795018183e-31,0.11111111111111102,1024,380.08929456105295,2.0323742218033485,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,59,100039,3.5939666940698824e-05,0.01169355393487034,0.0014187717226396435,0.02547110502680068,1.48302107031379e-31,0.1111111111111111,1024,103.92973353002252,1.5781271615834556,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,60,100180,0.00274541146960021,0.020994615654871027,0.003839834048319812,0.030003135270278827,2.686847672707726e-31,0.1111111111111111,1024,339.13961768907507,2.010841630200221,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,61,100198,0.0003951140338520481,0.01173718278597798,0.0005614356796929764,0.02730858973341032,3.0720332924064786e-31,0.11111111111111113,1024,148.86266842138812,1.613570234029173,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,62,100159,0.0010150300541931661,0.01623476387365642,0.00047812570564476976,0.02940537767185359,3.0839857189656396e-31,0.1111111111111111,1024,248.19464907954557,1.9321235117603575,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,63,100086,0.0006680340155672408,0.03732086568191358,1.181828072615307e-05,0.03873677897784964,1.4787552130695995e-30,0.11111111111111106,1024,581.6744223812126,2.2452793266670286,0.9944873447279049,0.029346942956354635
