dataset,scheme,iteration,n_samples,method,value,ratio_to_full
legacysurvey_dinov3_vitl16,sparse_10pct,2,10000,danco_dimensionality,5.151382798863379,0.916653442874946
legacysurvey_dinov3_vitl16,sparse_10pct,3,10000,danco_dimensionality,5.152111506085674,0.916783111356254
legacysurvey_dinov3_vitl16,sparse_10pct,4,10000,danco_dimensionality,5.166796026480321,0.9193961216298625
legacysurvey_dinov3_vitl16,sparse_10pct,5,10000,danco_dimensionality,5.179535789198608,0.9216630755358516
legacysurvey_dinov3_vitl16,sparse_10pct,6,10000,danco_dimensionality,5.154732897328455,0.917249570053198
legacysurvey_dinov3_vitl16,sparse_10pct,7,10000,danco_dimensionality,5.167881013633652,0.9195891876955014
legacysurvey_dinov3_vitl16,sparse_10pct,8,10000,danco_dimensionality,5.158030815534565,0.917836412110173
legacysurvey_dinov3_vitl16,sparse_10pct,9,10000,danco_dimensionality,5.168290105696894,0.9196619828386435
legacysurvey_dinov3_vitl16,sparse_10pct,10,10000,danco_dimensionality,5.122264737778143,0.9114720824546888
legacysurvey_dinov3_vitl16,sparse_10pct,11,10000,danco_dimensionality,5.120081550510127,0.9110835991670346
legacysurvey_dinov3_vitl16,sparse_10pct,12,10000,danco_dimensionality,5.169194728497372,0.9198229542975582
legacysurvey_dinov3_vitl16,sparse_10pct,13,10000,danco_dimensionality,5.154983917710554,0.917294237418538
legacysurvey_dinov3_vitl16,sparse_10pct,14,10000,danco_dimensionality,5.194006101774218,0.9242379689887
legacysurvey_dinov3_vitl16,sparse_10pct,15,10000,danco_dimensionality,5.133296097088289,0.9134350376234383
legacysurvey_dinov3_vitl16,sparse_10pct,16,10000,danco_dimensionality,5.164858394555613,0.9190513332411604
legacysurvey_dinov3_vitl16,sparse_10pct,17,10000,danco_dimensionality,5.105489165324052,0.908486983725541
legacysurvey_dinov3_vitl16,sparse_10pct,18,10000,danco_dimensionality,5.143365007387701,0.9152267315534626
legacysurvey_dinov3_vitl16,sparse_10pct,19,10000,danco_dimensionality,5.156021907663775,0.917478940652881
legacysurvey_dinov3_vitl16,sparse_10pct,20,10000,danco_dimensionality,5.151000782520781,0.9165854656716689
legacysurvey_dinov3_vitl16,sparse_10pct,21,10000,danco_dimensionality,5.137775424347421,0.9142321033656217
legacysurvey_dinov3_vitl16,sparse_10pct,22,10000,danco_dimensionality,5.2230238706831456,0.9294014831000541
legacysurvey_dinov3_vitl16,sparse_10pct,23,10000,danco_dimensionality,5.132966300397885,0.9133763525511943
legacysurvey_dinov3_vitl16,sparse_10pct,24,10000,danco_dimensionality,5.138630777454593,0.9143843076185721
legacysurvey_dinov3_vitl16,contiguous_region,0,8334,danco_dimensionality,5.1721600051819685,0.9203506050639917
legacysurvey_dinov3_vitl16,contiguous_region,1,8334,danco_dimensionality,5.2341053943532145,0.9313733646745918
legacysurvey_dinov3_vitl16,contiguous_region,2,8334,danco_dimensionality,5.227144784408148,0.9301347715977848
legacysurvey_dinov3_vitl16,contiguous_region,3,8334,danco_dimensionality,5.138453259493701,0.9143527195078887
legacysurvey_dinov3_vitl16,contiguous_region,4,8333,danco_dimensionality,5.163352483469161,0.9187833666318135
legacysurvey_dinov3_vitl16,contiguous_region,5,8333,danco_dimensionality,5.213873393739578,0.9277732181231009
legacysurvey_dinov3_vitl16,contiguous_region,6,8333,danco_dimensionality,5.223296914851393,0.9294500694479637
legacysurvey_dinov3_vitl16,contiguous_region,7,8333,danco_dimensionality,5.145149335051804,0.9155442404943391
legacysurvey_dinov3_vitl16,contiguous_region,8,8333,danco_dimensionality,5.259293068562517,0.9358553395507481
legacysurvey_dinov3_vitl16,contiguous_region,9,8333,danco_dimensionality,5.157988288300843,0.9178288446789163
legacysurvey_dinov3_vitl16,contiguous_region,10,8333,danco_dimensionality,5.309634603240826,0.9448132723785438
legacysurvey_dinov3_vitl16,contiguous_region,11,8333,danco_dimensionality,5.328498821001915,0.9481700312980441
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,0,63082,mind_mli_dimensionality,0.7427705979640852,0.9936926119043533
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,1,63074,mind_mli_dimensionality,0.7588730688397712,1.015234803243688
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,2,63067,mind_mli_dimensionality,0.8196661541522795,1.096564947295555
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,3,63204,mind_mli_dimensionality,0.7294126809882902,0.975822136894085
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,4,63371,mind_mli_dimensionality,0.7552723879680038,1.0104177439929478
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,5,63155,mind_mli_dimensionality,0.7591715116579549,1.0156340657135783
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,6,63318,mind_mli_dimensionality,0.7258736417701329,0.9710875430181806
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,7,63157,mind_mli_dimensionality,0.7428671906239542,0.9938218353991163
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,8,63111,mind_mli_dimensionality,0.7419964180907322,0.9926568993673406
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,9,63197,mind_mli_dimensionality,0.7592521784955003,1.0157419833407895
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,10,63234,mind_mli_dimensionality,0.7591927913657339,1.0156625341107677
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,11,63251,mind_mli_dimensionality,0.7429837745065825,0.9939778035313396
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,12,63285,mind_mli_dimensionality,0.8153811299871444,1.0908323605905919
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,13,63134,mind_mli_dimensionality,0.7591415791252684,1.0155940214029018
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,14,63162,mind_mli_dimensionality,0.7588643740783577,1.0152231712267468
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,15,63054,mind_mli_dimensionality,0.752184770783038,1.0062870710859977
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,16,63136,mind_mli_dimensionality,0.757310610026389,1.0131445161705075
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,17,63406,mind_mli_dimensionality,0.7428474657875572,0.9937954471383902
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,18,63198,mind_mli_dimensionality,0.7607815338171524,1.017787983934065
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,19,63179,mind_mli_dimensionality,0.7583574505987831,1.0145449993687938
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,20,63259,mind_mli_dimensionality,0.7547607772963952,1.0097333015204775
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,21,63345,mind_mli_dimensionality,0.7595449902702346,1.0161337124938141
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,22,63192,mind_mli_dimensionality,0.7553394370685412,1.0105074435529755
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,23,63221,mind_mli_dimensionality,0.7593619707035065,1.0158888654417226
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,24,63131,mind_mli_dimensionality,0.7591782407623866,1.0156430680372792
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,25,63308,mind_mli_dimensionality,0.819208210607469,1.0959523017245067
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,26,63178,mind_mli_dimensionality,0.7587520617857625,1.0150729177087914
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,27,63132,mind_mli_dimensionality,0.7295470617904085,0.9760019140831833
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,28,63123,mind_mli_dimensionality,0.7583589178201404,1.0145469622453895
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,29,63259,mind_mli_dimensionality,0.8191114642398251,1.0958228725965635
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,30,63191,mind_mli_dimensionality,0.8296668589598204,1.1099440801103548
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,31,63057,mind_mli_dimensionality,0.7431236443622286,0.9941649240804897
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,32,63284,mind_mli_dimensionality,0.7572683998009445,1.013088046529294
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,33,63266,mind_mli_dimensionality,0.7601922354912084,1.0169996094422595
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,34,63298,mind_mli_dimensionality,0.7294686392569734,0.9758969989286322
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,35,63461,mind_mli_dimensionality,0.7549296877919742,1.0099592731892404
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,36,63146,mind_mli_dimensionality,0.7593145510796648,1.0158254265684017
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,37,63198,mind_mli_dimensionality,0.7421205587782588,0.992822977136668
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,38,63100,mind_mli_dimensionality,0.7571450491302893,1.0129230256595403
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,39,62929,mind_mli_dimensionality,0.7599154618470403,1.0166293364048862
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,40,63349,mind_mli_dimensionality,0.7601212388256082,1.0169046287547228
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,41,63205,mind_mli_dimensionality,0.7585498332357558,1.0148023725140722
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,42,63301,mind_mli_dimensionality,0.7588307677266233,1.0151782120111785
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,43,63185,mind_mli_dimensionality,0.7421304455587214,0.9928362038593307
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,44,63312,mind_mli_dimensionality,0.7427804626687362,0.993705809093576
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,45,63253,mind_mli_dimensionality,0.758381957577924,1.0145777852709004
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,46,63237,mind_mli_dimensionality,0.7597289759924176,1.0163798520870213
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,47,63193,mind_mli_dimensionality,0.7602411417137042,1.0170650371154917
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,48,63251,mind_mli_dimensionality,0.8192621287336439,1.0960244344176622
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,49,63161,mind_mli_dimensionality,0.7592947273263109,1.0157989059746921
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,50,63226,mind_mli_dimensionality,0.7592704655134429,1.0157664480606816
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,51,63179,mind_mli_dimensionality,0.7579416141287296,1.0139886854420106
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,52,63281,mind_mli_dimensionality,0.7427012173485534,0.9935997931992885
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,53,63247,mind_mli_dimensionality,0.7291827399813259,0.9755145174481611
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,54,63135,mind_mli_dimensionality,0.7550482793544467,1.010117927233687
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,55,63189,mind_mli_dimensionality,0.7580234806210789,1.014098207990201
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,56,63248,mind_mli_dimensionality,0.7550013576914658,1.0100551545418623
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,57,63231,mind_mli_dimensionality,0.7420560687485591,0.9927367011502064
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,58,63208,mind_mli_dimensionality,0.7585101080409761,1.0147492273940752
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,59,63296,mind_mli_dimensionality,0.7611187267316976,1.0182390870187705
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,60,63200,mind_mli_dimensionality,0.7422507159457956,0.9929971038672121
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,61,63223,mind_mli_dimensionality,0.7421390521681903,0.9928477179449261
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,62,63232,mind_mli_dimensionality,0.7291301570735963,0.9754441710355991
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,63,63214,mind_mli_dimensionality,0.742179781957622,0.9929022070307268
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,64,63272,mind_mli_dimensionality,0.8254006859864044,1.1042367128876762
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,65,63226,mind_mli_dimensionality,0.8102515657712535,1.0839699321670773
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,66,63215,mind_mli_dimensionality,0.8406687903647317,1.1246626728813998
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,67,63095,mind_mli_dimensionality,0.7580781081361919,1.0141712897173498
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,68,63115,mind_mli_dimensionality,0.7429249003287187,0.9938990405381145
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,69,63306,mind_mli_dimensionality,0.7553066585723222,1.0104635918582376
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,70,63170,mind_mli_dimensionality,0.7586818211180394,1.0149789484095717
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,71,63343,mind_mli_dimensionality,0.7251272679528463,0.9700890299510379
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,72,63120,mind_mli_dimensionality,0.8084063421759096,1.0815013569986058
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,73,63305,mind_mli_dimensionality,0.7428290089344287,0.993770755209761
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,74,63237,mind_mli_dimensionality,0.7589009599567846,1.0152721165097083
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,75,63134,mind_mli_dimensionality,0.8145361758491161,1.0897019648982231
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,76,63148,mind_mli_dimensionality,0.7597175994210372,1.0163646322937763
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,77,63083,mind_mli_dimensionality,0.8280064475058826,1.1077227501344218
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,78,63238,mind_mli_dimensionality,0.7421277746946616,0.992832630726669
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,79,63299,mind_mli_dimensionality,0.7542875201252608,1.0091001690893122
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,80,63216,mind_mli_dimensionality,0.7426720878683166,0.9935608232274301
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,81,63323,mind_mli_dimensionality,0.7423769140348631,0.993165934067393
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,82,63203,mind_mli_dimensionality,0.8197981138689572,1.096741485510572
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,83,63370,mind_mli_dimensionality,0.7577656380140145,1.0137532612537843
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,84,63260,mind_mli_dimensionality,0.7287046292775288,0.9748748918688264
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,85,63099,mind_mli_dimensionality,0.7285164421396974,0.9746231315419758
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,86,63177,mind_mli_dimensionality,0.759104402897535,1.0155442863394266
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,87,63270,mind_mli_dimensionality,0.741465228817823,0.9919462642702331
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,88,63314,mind_mli_dimensionality,0.7556192705922535,1.0108818101553132
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,89,63138,mind_mli_dimensionality,0.7571714202503543,1.0129583054447768
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,90,63249,mind_mli_dimensionality,0.8208697593581208,1.0981751531975823
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,91,63122,mind_mli_dimensionality,0.8033741686625405,1.0747692197064707
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,92,63056,mind_mli_dimensionality,0.7596998913720426,1.016340942129538
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,93,63157,mind_mli_dimensionality,0.7269065255715964,0.972469354583263
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,94,63309,mind_mli_dimensionality,0.7423651836955296,0.9931502409966619
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,95,63301,mind_mli_dimensionality,0.7240088542956069,0.9685927949206019
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,96,63141,mind_mli_dimensionality,0.7595484812892406,1.016138382845338
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,97,63204,mind_mli_dimensionality,0.724649555524773,0.96944993719253
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,98,63217,mind_mli_dimensionality,0.7419730549221561,0.9926256436767298
legacysurvey_dinov3_vitl16,bootstrap_deduplicated,99,63011,mind_mli_dimensionality,0.7508360945748784,1.0044827864420272
legacysurvey_dinov3_vitl16,sparse_10pct,0,10000,mind_mli_dimensionality,0.7805355219440114,1.0442152443979416
legacysurvey_dinov3_vitl16,sparse_10pct,1,10000,mind_mli_dimensionality,0.6950227152838698,0.9298145876752629
legacysurvey_dinov3_vitl16,sparse_10pct,2,10000,mind_mli_dimensionality,0.8632000617749007,1.1548054356650435
legacysurvey_dinov3_vitl16,sparse_10pct,3,10000,mind_mli_dimensionality,0.7191938224663038,0.9621511538971455
legacysurvey_dinov3_vitl16,sparse_10pct,4,10000,mind_mli_dimensionality,0.7907600356783248,1.0578937930453303
legacysurvey_dinov3_vitl16,sparse_10pct,5,10000,mind_mli_dimensionality,0.9124354623363334,1.2206734895650617
legacysurvey_dinov3_vitl16,sparse_10pct,6,10000,mind_mli_dimensionality,0.8743305939180077,1.1696960729459016
legacysurvey_dinov3_vitl16,sparse_10pct,7,10000,mind_mli_dimensionality,0.8164982264686799,1.0923268334783567
legacysurvey_dinov3_vitl16,sparse_10pct,8,10000,mind_mli_dimensionality,0.8550375732880584,1.1438855035536195
legacysurvey_dinov3_vitl16,sparse_10pct,9,10000,mind_mli_dimensionality,0.6746124730428432,0.9025093779945387
legacysurvey_dinov3_vitl16,sparse_10pct,10,10000,mind_mli_dimensionality,0.7649304627921376,1.0233384999090636
legacysurvey_dinov3_vitl16,sparse_10pct,11,10000,mind_mli_dimensionality,0.6454293175502352,0.8634675983595528
legacysurvey_dinov3_vitl16,sparse_10pct,12,10000,mind_mli_dimensionality,0.7431445567598333,0.9941929010831524
legacysurvey_dinov3_vitl16,sparse_10pct,13,10000,mind_mli_dimensionality,0.7326722162565441,0.9801828050777525
legacysurvey_dinov3_vitl16,sparse_10pct,14,10000,mind_mli_dimensionality,0.7593429057337799,1.01586335996316
legacysurvey_dinov3_vitl16,sparse_10pct,15,10000,mind_mli_dimensionality,0.7492565197343103,1.0023696012226273
legacysurvey_dinov3_vitl16,sparse_10pct,16,10000,mind_mli_dimensionality,0.7305512816105351,0.9773453784296757
legacysurvey_dinov3_vitl16,sparse_10pct,17,10000,mind_mli_dimensionality,0.6080639030824735,0.8134794372784188
